RowID,Station Code,DateTimeStamp,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,ChlFluor,F_ChlFluor,Depth,F_Depth,VertPosm
138,NOCCMSWQ,01/17/2016 04:00, ,0,CMS Pier,0,5.8,13.3,0,30.38,0,18.9,0,98.7,0,9.2,0,7.8,0,-81.4,14,0,4.34,0,1.11,0,1.113
139,NOCCMSWQ,01/17/2016 04:15, ,0,CMS Pier,0,5.8,13.2,0,31.21,0,19.4,0,98.5,0,9.2,0,7.8,0,-81.9,12,0,3.93,0,1.18,0,1.186
140,NOCCMSWQ,01/17/2016 04:30, ,0,CMS Pier,0,5.8,13.2,0,31.76,0,19.8,0,98.4,0,9.1,0,7.8,0,-82.2,12,0,4.32,0,1.26,0,1.258
141,NOCCMSWQ,01/17/2016 04:45, ,0,CMS Pier,0,5.8,13.2,0,33.22,0,20.8,0,98.8,0,9.1,0,7.9,0,-83.2,10,0,4.14,0,1.34,0,1.34
142,NOCCMSWQ,01/17/2016 05:00, ,0,CMS Pier,0,5.8,13.2,0,34.38,0,21.6,0,99.0,0,9.1,0,7.9,0,-83.8,12,0,3.94,0,1.42,0,1.418
143,NOCCMSWQ,01/17/2016 05:15, ,0,CMS Pier,0,5.8,13.3,0,36.32,0,23.0,0,99.2,0,9.0,0,7.9,0,-84.8,8,0,4.01,0,1.49,0,1.49
144,NOCCMSWQ,01/17/2016 05:30, ,0,CMS Pier,0,5.8,13.3,0,38.17,0,24.3,0,99.4,0,9.0,0,7.9,0,-85.6,7,0,3.74,0,1.56,0,1.556
145,NOCCMSWQ,01/17/2016 05:45, ,0,CMS Pier,0,5.8,13.3,0,40.83,0,26.1,0,99.4,0,8.8,0,7.9,0,-86.7,9,0,3.29,0,1.62,0,1.619
146,NOCCMSWQ,01/17/2016 06:00, ,0,CMS Pier,0,5.8,13.3,0,43.02,0,27.7,0,99.1,0,8.7,0,7.9,0,-87.5,6,0,3.63,0,1.67,0,1.668
147,NOCCMSWQ,01/17/2016 06:15, ,0,CMS Pier,0,5.8,13.3,0,45.01,0,29.1,0,98.9,0,8.6,0,8.0,0,-88.4,6,0,4.03,0,1.72,0,1.717
148,NOCCMSWQ,01/17/2016 06:30, ,0,CMS Pier,0,5.8,13.4,0,46.71,0,30.3,0,98.0,0,8.5,0,8.0,0,-88.9,6,0,4.53,0,1.75,0,1.754
149,NOCCMSWQ,01/17/2016 06:45, ,0,CMS Pier,0,5.8,13.4,0,47.90,0,31.2,0,97.6,0,8.4,0,8.0,0,-89.3,7,0,4.39,0,1.79,0,1.789
150,NOCCMSWQ,01/17/2016 07:00, ,0,CMS Pier,0,5.8,13.5,0,48.69,0,31.8,0,97.0,0,8.3,0,8.0,0,-89.5,5,0,3.91,0,1.80,0,1.799
151,NOCCMSWQ,01/17/2016 07:15, ,0,CMS Pier,0,5.8,13.5,0,48.92,0,31.9,0,97.2,0,8.3,0,8.0,0,-89.8,6,0,4.79,0,1.78,0,1.782
152,NOCCMSWQ,01/17/2016 07:30, ,0,CMS Pier,0,5.8,13.5,0,48.87,0,31.9,0,96.9,0,8.3,0,8.0,0,-89.8,6,0,4.91,0,1.75,0,1.752
153,NOCCMSWQ,01/17/2016 07:45, ,0,CMS Pier,0,5.8,13.5,0,48.57,0,31.7,0,96.6,0,8.3,0,8.0,0,-89.6,6,0,4.21,0,1.70,0,1.701
154,NOCCMSWQ,01/17/2016 08:00, ,0,CMS Pier,0,5.8,13.3,0,44.71,0,28.9,0,98.3,0,8.6,0,8.0,0,-88.9,4,0,3.04,0,1.66,0,1.654
155,NOCCMSWQ,01/17/2016 08:15, ,0,CMS Pier,0,5.8,13.2,0,39.26,0,25.0,0,98.7,0,8.9,0,7.9,0,-87.2,4,0,2.86,0,1.60,0,1.602
156,NOCCMSWQ,01/17/2016 08:30, ,0,CMS Pier,0,5.8,13.2,0,39.18,0,25.0,0,97.8,0,8.8,0,7.9,0,-86.7,4,0,2.79,0,1.54,0,1.543
157,NOCCMSWQ,01/17/2016 08:45, ,0,CMS Pier,0,5.8,13.1,0,38.14,0,24.2,0,97.3,0,8.8,0,7.9,0,-86.5,4,0,2.75,0,1.49,0,1.486
158,NOCCMSWQ,01/17/2016 09:00, ,0,CMS Pier,0,5.8,13.0,0,36.33,0,23.0,0,96.5,0,8.8,0,7.9,0,-85.1,4,0,2.7,0,1.44,0,1.434
159,NOCCMSWQ,01/17/2016 09:15, ,0,CMS Pier,0,5.8,12.9,0,34.85,0,21.9,0,96.4,0,8.9,0,7.9,0,-84.2,5,0,3.14,0,1.38,0,1.38
160,NOCCMSWQ,01/17/2016 09:30, ,0,CMS Pier,0,5.8,12.9,0,34.72,0,21.8,0,96.3,0,8.9,0,7.9,0,-84.4,8,0,3.47,0,1.32,0,1.322
161,NOCCMSWQ,01/17/2016 09:45, ,0,CMS Pier,0,5.8,12.8,0,33.42,0,21.0,0,95.8,0,8.9,0,7.9,0,-83.4,5,0,3.31,0,1.25,0,1.253
162,NOCCMSWQ,01/17/2016 10:00, ,0,CMS Pier,0,5.8,12.7,0,32.90,0,20.6,0,95.6,0,8.9,0,7.9,0,-83.1,5,0,2.99,0,1.18,0,1.176
163,NOCCMSWQ,01/17/2016 10:15, ,0,CMS Pier,0,5.8,12.6,0,32.17,0,20.1,0,95.3,0,8.9,0,7.8,0,-82.2,6,0,3.34,0,1.11,0,1.109
164,NOCCMSWQ,01/17/2016 10:30, ,0,CMS Pier,0,5.8,12.5,0,31.28,0,19.5,0,95.0,0,9.0,0,7.8,0,-81.5,7,0,3.68,0,1.04,0,1.038
165,NOCCMSWQ,01/17/2016 10:45, ,0,CMS Pier,0,5.8,12.5,0,31.30,0,19.5,0,95.0,0,9.0,0,7.8,0,-82.1,6,0,3.42,0,0.97,0,0.968
166,NOCCMSWQ,01/17/2016 11:00, ,0,CMS Pier,0,5.8,12.5,0,30.83,0,19.2,0,94.8,0,9.0,0,7.8,0,-81.8,6,0,3.44,0,0.92,0,0.916
167,NOCCMSWQ,01/17/2016 11:15, ,0,CMS Pier,0,5.8,12.5,0,30.16,0,18.7,0,94.2,0,8.9,0,7.8,0,-80.9,8,0,3.7,0,0.87,0,0.867
168,NOCCMSWQ,01/17/2016 11:30, ,0,CMS Pier,0,5.8,12.4,0,29.99,0,18.6,0,94.1,0,8.9,0,7.8,0,-80.9,8,0,3.61,0,0.82,0,0.82
169,NOCCMSWQ,01/17/2016 11:45, ,0,CMS Pier,0,5.8,12.4,0,30.47,0,18.9,0,94.1,0,8.9,0,7.8,0,-81.1,7,0,3.61,0,0.76,0,0.758
170,NOCCMSWQ,01/17/2016 12:00, ,0,CMS Pier,0,5.8,12.4,0,30.09,0,18.7,0,93.8,0,8.9,0,7.8,0,-81,7,0,3.57,0,0.71,0,0.708
171,NOCCMSWQ,01/17/2016 12:15, ,0,CMS Pier,0,5.8,12.3,0,29.33,0,18.1,0,93.4,0,8.9,0,7.8,0,-80.2,7,0,3.83,0,0.68,0,0.679
172,NOCCMSWQ,01/17/2016 12:30, ,0,CMS Pier,0,5.8,12.2,0,29.53,0,18.3,0,93.3,0,8.9,0,7.8,0,-80,9,0,3.89,0,0.64,0,0.644
173,NOCCMSWQ,01/17/2016 12:45, ,0,CMS Pier,0,5.8,12.1,0,28.99,0,17.9,0,92.9,0,8.9,0,7.8,0,-79.5,9,0,4.33,0,0.62,0,0.618
174,NOCCMSWQ,01/17/2016 13:00, ,0,CMS Pier,0,5.8,12.0,0,28.48,0,17.6,0,92.4,0,8.9,0,7.8,0,-79.3,8,0,3.92,0,0.69,0,0.686
175,NOCCMSWQ,01/17/2016 13:15, ,0,CMS Pier,0,5.8,12.0,0,28.34,0,17.5,0,92.5,0,8.9,0,7.8,0,-79.2,6,0,4.13,0,0.67,0,0.672
176,NOCCMSWQ,01/17/2016 13:30, ,0,CMS Pier,0,5.8,12.0,0,28.38,0,17.5,0,91.8,0,8.9,0,7.8,0,-79,7,0,4.2,0,0.68,0,0.682
177,NOCCMSWQ,01/17/2016 13:45, ,0,CMS Pier,0,5.8,12.0,0,28.35,0,17.5,0,92.1,0,8.9,0,7.8,0,-79,8,0,4.1,0,0.69,0,0.694
178,NOCCMSWQ,01/17/2016 14:00, ,0,CMS Pier,0,5.8,11.9,0,28.68,0,17.7,0,92.2,0,8.9,0,7.8,0,-78.7,7,0,4.28,0,0.77,0,0.766
179,NOCCMSWQ,01/17/2016 14:15, ,0,CMS Pier,0,5.8,11.9,0,28.88,0,17.8,0,92.4,0,8.9,0,7.8,0,-79.1,6,0,3.77,0,0.83,0,0.831
180,NOCCMSWQ,01/17/2016 14:30, ,0,CMS Pier,0,5.8,12.0,0,29.22,0,18.1,0,91.6,0,8.8,0,7.8,0,-78.8,6,0,3.71,0,0.84,0,0.842
181,NOCCMSWQ,01/17/2016 14:45, ,0,CMS Pier,0,5.8,12.0,0,29.26,0,18.1,0,92.2,0,8.9,0,7.8,0,-79.4,6,0,3.69,0,0.86,0,0.862
182,NOCCMSWQ,01/17/2016 15:00, ,0,CMS Pier,0,5.8,12.1,0,31.07,0,19.3,0,91.8,0,8.7,0,7.8,0,-80,7,0,4.23,0,0.92,0,0.916
183,NOCCMSWQ,01/17/2016 15:15, ,0,CMS Pier,0,5.8,12.3,0,33.03,0,20.7,0,91.8,0,8.6,0,7.8,0,-81.5,8,0,3.69,0,1.02,0,1.017
184,NOCCMSWQ,01/17/2016 15:30, ,0,CMS Pier,0,5.8,12.5,0,36.01,0,22.7,0,92.3,0,8.5,0,7.9,0,-83.7,12,0,4.14,0,1.05,0,1.054
185,NOCCMSWQ,01/17/2016 15:45, ,0,CMS Pier,0,5.8,12.7,0,37.07,0,23.5,0,92.7,0,8.5,0,7.9,0,-84.4,11,0,3.56,0,1.11,0,1.115
186,NOCCMSWQ,01/17/2016 16:00, ,0,CMS Pier,0,5.8,12.6,0,37.66,0,23.9,0,92.5,0,8.5,0,7.9,0,-84.1,9,0,3.59,0,1.16,0,1.163
187,NOCCMSWQ,01/17/2016 16:15, ,0,CMS Pier,0,5.8,12.4,0,37.56,0,23.8,0,92.5,0,8.5,0,7.9,0,-83.7,8,0,3.54,0,1.22,0,1.221
188,NOCCMSWQ,01/17/2016 16:30, ,0,CMS Pier,0,5.8,12.4,0,37.89,0,24.0,0,92.6,0,8.5,0,7.9,0,-83.7,6,0,3.16,0,1.28,0,1.274
189,NOCCMSWQ,01/17/2016 16:45, ,0,CMS Pier,0,5.8,12.4,0,38.39,0,24.4,0,92.6,0,8.5,0,7.9,0,-83.9,5,0,3.15,0,1.31,0,1.309
190,NOCCMSWQ,01/17/2016 17:00, ,0,CMS Pier,0,5.8,12.4,0,39.05,0,24.9,0,92.7,0,8.5,0,7.9,0,-84.3,5,0,3.37,0,1.34,0,1.345
191,NOCCMSWQ,01/17/2016 17:15, ,0,CMS Pier,0,5.8,12.5,0,39.76,0,25.4,0,92.8,0,8.5,0,7.9,0,-84.7,5,0,2.92,0,1.38,0,1.382
192,NOCCMSWQ,01/17/2016 17:30, ,0,CMS Pier,0,5.8,12.5,0,40.56,0,25.9,0,92.9,0,8.4,0,7.9,0,-85.1,5,0,2.89,0,1.45,0,1.445
193,NOCCMSWQ,01/17/2016 17:45, ,0,CMS Pier,0,5.8,12.5,0,41.41,0,26.5,0,93.0,0,8.4,0,7.9,0,-85.5,5,0,3.12,0,1.54,0,1.542
194,NOCCMSWQ,01/17/2016 18:00, ,0,CMS Pier,0,5.8,12.5,0,42.26,0,27.1,0,93.0,0,8.4,0,7.9,0,-85.8,4,0,3.12,0,1.59,0,1.59
195,NOCCMSWQ,01/17/2016 18:15, ,0,CMS Pier,0,5.8,12.5,0,43.07,0,27.7,0,93.2,0,8.3,0,7.9,0,-86,4,0,3.06,0,1.63,0,1.634
196,NOCCMSWQ,01/17/2016 18:30, ,0,CMS Pier,0,5.8,12.6,0,44.13,0,28.5,0,93.6,0,8.3,0,7.9,0,-86.6,4,0,2.99,0,1.67,0,1.673
197,NOCCMSWQ,01/17/2016 18:45, ,0,CMS Pier,0,5.8,12.6,0,45.31,0,29.3,0,94.4,0,8.4,0,7.9,0,-87.4,5,0,3,0,1.71,0,1.706
198,NOCCMSWQ,01/17/2016 19:00, ,0,CMS Pier,0,5.8,12.7,0,46.62,0,30.2,0,95.0,0,8.3,0,8.0,0,-88,5,0,3.19,0,1.73,0,1.726
199,NOCCMSWQ,01/17/2016 19:15, ,0,CMS Pier,0,5.8,12.8,0,47.27,0,30.7,0,94.7,0,8.3,0,8.0,0,-88.3,4,0,3.64,0,1.71,0,1.709
200,NOCCMSWQ,01/17/2016 19:30, ,0,CMS Pier,0,5.8,12.8,0,47.53,0,30.9,0,95.2,0,8.3,0,8.0,0,-88.6,6,0,3.27,0,1.66,0,1.658
201,NOCCMSWQ,01/17/2016 19:45, ,0,CMS Pier,0,5.8,12.8,0,47.13,0,30.6,0,95.6,0,8.4,0,8.0,0,-88.7,4,0,3.2,0,1.60,0,1.593
202,NOCCMSWQ,01/17/2016 20:00, ,0,CMS Pier,0,5.8,12.7,0,46.41,0,30.1,0,96.1,0,8.4,0,8.0,0,-88.5,4,0,3.01,0,1.52,0,1.521
203,NOCCMSWQ,01/17/2016 20:15, ,0,CMS Pier,0,5.8,12.6,0,44.31,0,28.6,0,95.1,0,8.5,0,7.9,0,-87.6,4,0,2.87,0,1.48,0,1.473
204,NOCCMSWQ,01/17/2016 20:30, ,0,CMS Pier,0,5.8,12.4,0,42.06,0,27.0,0,94.6,0,8.5,0,7.9,0,-86.3,4,0,2.79,0,1.45,0,1.447
205,NOCCMSWQ,01/17/2016 20:45, ,0,CMS Pier,0,5.8,12.4,0,41.72,0,26.7,0,94.4,0,8.5,0,7.9,0,-86.1,4,0,2.79,0,1.43,0,1.43
206,NOCCMSWQ,01/17/2016 21:00, ,0,CMS Pier,0,5.8,12.4,0,41.49,0,26.6,0,94.4,0,8.5,0,7.9,0,-86.2,4,0,3.06,0,1.39,0,1.393
207,NOCCMSWQ,01/17/2016 21:15, ,0,CMS Pier,0,5.8,12.3,0,40.88,0,26.1,0,94.3,0,8.6,0,7.9,0,-86,4,0,2.9,0,1.34,0,1.34
208,NOCCMSWQ,01/17/2016 21:30, ,0,CMS Pier,0,5.8,12.2,0,39.68,0,25.3,0,94.7,0,8.7,0,7.9,0,-85.6,4,0,3.02,0,1.28,0,1.282
209,NOCCMSWQ,01/17/2016 21:45, ,0,CMS Pier,0,5.8,12.2,0,39.60,0,25.2,0,94.6,0,8.7,0,7.9,0,-85.6,4,0,3.08,0,1.24,0,1.235
210,NOCCMSWQ,01/17/2016 22:00, ,0,CMS Pier,0,5.8,12.2,0,39.65,0,25.3,0,94.4,0,8.6,0,7.9,0,-85.4,4,0,3.23,0,1.19,0,1.191
211,NOCCMSWQ,01/17/2016 22:15, ,0,CMS Pier,0,5.8,12.1,0,39.25,0,25.0,0,94.2,0,8.7,0,7.9,0,-85,4,0,3.28,0,1.15,0,1.151
212,NOCCMSWQ,01/17/2016 22:30, ,0,CMS Pier,0,5.8,12.1,0,39.27,0,25.0,0,93.8,0,8.6,0,7.9,0,-84.5,5,0,3.26,0,1.11,0,1.113
213,NOCCMSWQ,01/17/2016 22:45, ,0,CMS Pier,0,5.8,12.2,0,39.64,0,25.3,0,93.3,0,8.6,0,7.9,0,-84.7,5,0,3.4,0,1.08,0,1.082
214,NOCCMSWQ,01/17/2016 23:00, ,0,CMS Pier,0,5.8,11.9,0,37.95,0,24.1,0,94.1,0,8.8,0,7.9,0,-84.6,4,0,3.4,0,1.04,0,1.041
215,NOCCMSWQ,01/17/2016 23:15, ,0,CMS Pier,0,5.8,11.9,0,38.31,0,24.3,0,93.6,0,8.7,0,7.9,0,-84.6,5,0,3.73,0,1.00,0,0.997
216,NOCCMSWQ,01/17/2016 23:30, ,0,CMS Pier,0,5.8,11.8,0,37.22,0,23.6,0,94.0,0,8.8,0,7.9,0,-84.4,4,0,3.3,0,0.95,0,0.946
217,NOCCMSWQ,01/17/2016 23:45, ,0,CMS Pier,0,5.8,11.9,0,38.74,0,24.6,0,93.0,0,8.6,0,7.9,0,-84.1,5,0,3.44,0,0.90,0,0.894
218,NOCCMSWQ,01/18/2016 00:00, ,0,CMS Pier,0,5.8,11.8,0,37.22,0,23.6,0,93.5,0,8.7,0,7.9,0,-84.3,5,0,3.22,0,0.82,0,0.822
219,NOCCMSWQ,01/18/2016 00:15, ,0,CMS Pier,0,5.8,11.7,0,38.07,0,24.2,0,92.9,0,8.7,0,7.9,0,-83.7,5,0,3.13,0,0.76,0,0.759
220,NOCCMSWQ,01/18/2016 00:30, ,0,CMS Pier,0,5.8,11.4,0,35.74,0,22.5,0,93.9,0,8.9,0,7.9,0,-83.2,5,0,3.21,0,0.69,0,0.686
221,NOCCMSWQ,01/18/2016 00:45, ,0,CMS Pier,0,5.8,11.4,0,36.44,0,23.0,0,93.2,0,8.8,0,7.9,0,-82.8,4,0,3.14,0,0.60,0,0.597
222,NOCCMSWQ,01/18/2016 01:00, ,0,CMS Pier,0,5.8,11.0,0,33.37,0,20.9,0,94.0,0,9.1,0,7.9,0,-82.7,6,0,3.36,0,0.52,0,0.515
223,NOCCMSWQ,01/18/2016 01:15, ,0,CMS Pier,0,5.8,10.9,0,34.05,0,21.3,0,93.4,0,9.0,0,7.9,0,-81.9,5,0,3.27,0,0.44,0,0.442
224,NOCCMSWQ,01/18/2016 01:30, ,0,CMS Pier,0,5.8,11.0,0,34.89,0,21.9,0,92.9,0,8.9,0,7.9,0,-82,5,0,3.4,0,0.41,0,0.409
225,NOCCMSWQ,01/18/2016 01:45, ,0,CMS Pier,0,5.8,10.6,0,33.44,0,20.9,0,92.9,0,9.1,0,7.8,0,-81.2,6,0,3.46,0,0.37,0,0.373
226,NOCCMSWQ,01/18/2016 02:00, ,0,CMS Pier,0,5.8,10.4,0,31.79,0,19.8,0,93.4,0,9.2,0,7.8,0,-80.7,9,0,3.54,0,0.38,0,0.382
227,NOCCMSWQ,01/18/2016 02:15, ,0,CMS Pier,0,5.8,10.4,0,32.36,0,20.2,0,93.0,0,9.1,0,7.8,0,-80.5,7,0,3.6,0,0.41,0,0.412
228,NOCCMSWQ,01/18/2016 02:30, ,0,CMS Pier,0,5.8,10.2,0,31.70,0,19.7,0,93.0,0,9.2,0,7.8,0,-80.2,7,0,3.67,0,0.50,0,0.504
229,NOCCMSWQ,01/18/2016 02:45, ,0,CMS Pier,0,5.8,10.2,0,31.65,0,19.7,0,93.1,0,9.2,0,7.8,0,-80,9,0,3.83,0,0.57,0,0.574
230,NOCCMSWQ,01/18/2016 03:00, ,0,CMS Pier,0,5.8,10.2,0,31.65,0,19.7,0,93.1,0,9.2,0,7.8,0,-80.3,8,0,3.74,0,0.69,0,0.694
231,NOCCMSWQ,01/18/2016 03:15, ,0,CMS Pier,0,5.8,10.3,0,31.72,0,19.7,0,93.3,0,9.2,0,7.8,0,-80.4,11,0,3.91,0,0.80,0,0.802
232,NOCCMSWQ,01/18/2016 03:30, ,0,CMS Pier,0,5.8,10.6,0,32.44,0,20.2,0,93.3,0,9.1,0,7.8,0,-81.3,9,0,3.73,0,0.88,0,0.88
233,NOCCMSWQ,01/18/2016 03:45, ,0,CMS Pier,0,5.8,10.8,0,33.27,0,20.8,0,93.3,0,9.1,0,7.9,0,-81.9,9,0,3.95,0,0.93,0,0.935
234,NOCCMSWQ,01/18/2016 04:00, ,0,CMS Pier,0,5.8,10.8,0,34.00,0,21.3,0,93.3,0,9.0,0,7.9,0,-82.2,8,0,4.4,0,0.99,0,0.989
235,NOCCMSWQ,01/18/2016 04:15, ,0,CMS Pier,0,5.8,10.9,0,35.02,0,22.0,0,93.3,0,9.0,0,7.9,0,-82.5,8,0,3.62,0,1.07,0,1.069
236,NOCCMSWQ,01/18/2016 04:30, ,0,CMS Pier,0,5.8,10.9,0,36.24,0,22.8,0,93.4,0,8.9,0,7.9,0,-82.8,7,0,3.72,0,1.16,0,1.159
237,NOCCMSWQ,01/18/2016 04:45, ,0,CMS Pier,0,5.8,11.0,0,37.22,0,23.5,0,93.4,0,8.9,0,7.9,0,-83.2,7,0,3.07,0,1.24,0,1.238
238,NOCCMSWQ,01/18/2016 05:00, ,0,CMS Pier,0,5.8,11.1,0,38.19,0,24.2,0,93.6,0,8.8,0,7.9,0,-83.8,6,0,3.46,0,1.32,0,1.318
239,NOCCMSWQ,01/18/2016 05:15, ,0,CMS Pier,0,5.8,11.2,0,39.37,0,25.0,0,93.7,0,8.8,0,7.9,0,-84.4,6,0,3.52,0,1.41,0,1.41
240,NOCCMSWQ,01/18/2016 05:30, ,0,CMS Pier,0,5.8,11.4,0,40.52,0,25.9,0,93.9,0,8.7,0,7.9,0,-85,5,0,3.43,0,1.50,0,1.503
241,NOCCMSWQ,01/18/2016 05:45, ,0,CMS Pier,0,5.8,11.5,0,42.14,0,27.0,0,94.1,0,8.7,0,7.9,0,-85.6,4,0,3.61,0,1.59,0,1.596
242,NOCCMSWQ,01/18/2016 06:00, ,0,CMS Pier,0,5.8,11.6,0,43.92,0,28.3,0,94.3,0,8.6,0,7.9,0,-86.4,4,0,3.25,0,1.69,0,1.686
243,NOCCMSWQ,01/18/2016 06:15, ,0,CMS Pier,0,5.8,11.9,0,46.39,0,30.1,0,95.0,0,8.5,0,7.9,0,-87.6,4,0,3.19,0,1.76,0,1.76
244,NOCCMSWQ,01/18/2016 06:30, ,0,CMS Pier,0,5.8,12.2,0,47.83,0,31.1,0,95.3,0,8.4,0,8.0,0,-88.4,5,0,3.7,0,1.83,0,1.827
245,NOCCMSWQ,01/18/2016 06:45, ,0,CMS Pier,0,5.8,12.3,0,48.66,0,31.7,0,95.2,0,8.4,0,8.0,0,-88.8,6,0,4.38,0,1.88,0,1.885
246,NOCCMSWQ,01/18/2016 07:00, ,0,CMS Pier,0,5.8,12.5,0,49.73,0,32.5,0,95.2,0,8.3,0,8.0,0,-89.4,7,0,5.22,0,1.92,0,1.922
247,NOCCMSWQ,01/18/2016 07:15, ,0,CMS Pier,0,5.8,12.7,0,50.41,0,33.0,0,95.0,0,8.2,0,8.0,0,-89.7,7,0,4.97,0,1.95,0,1.947
248,NOCCMSWQ,01/18/2016 07:30, ,0,CMS Pier,0,5.8,12.7,0,50.59,0,33.1,0,94.9,0,8.2,0,8.0,0,-89.8,7,0,11.67,0,1.96,0,1.958
249,NOCCMSWQ,01/18/2016 07:45, ,0,CMS Pier,0,5.8,12.7,0,50.80,0,33.3,0,95.0,0,8.2,0,8.0,0,-89.9,9,0,4.21,0,1.95,0,1.949
250,NOCCMSWQ,01/18/2016 08:00, ,0,CMS Pier,0,5.8,12.7,0,50.58,0,33.1,0,94.9,0,8.2,0,8.0,0,-90,6,0,4.03,0,1.93,0,1.926
251,NOCCMSWQ,01/18/2016 08:15, ,0,CMS Pier,0,5.8,12.0,0,47.92,0,31.2,0,94.8,0,8.4,0,8.0,0,-88.9,4,0,2.91,0,1.89,0,1.892
252,NOCCMSWQ,01/18/2016 08:30, ,0,CMS Pier,0,5.8,12.2,0,48.10,0,31.3,0,95.0,0,8.4,0,8.0,0,-88.9,4,0,2.78,0,1.84,0,1.842
253,NOCCMSWQ,01/18/2016 08:45, ,0,CMS Pier,0,5.8,11.9,0,46.44,0,30.1,0,94.5,0,8.5,0,8.0,0,-88.4,4,0,2.89,0,1.79,0,1.79
254,NOCCMSWQ,01/18/2016 09:00, ,0,CMS Pier,0,5.8,11.6,0,44.84,0,28.9,0,93.8,0,8.5,0,8.0,0,-87.8,3,0,2.4,0,1.73,0,1.732
255,NOCCMSWQ,01/18/2016 09:15, ,0,CMS Pier,0,5.8,11.1,0,42.81,0,27.5,0,92.8,0,8.6,0,7.9,0,-86.7,3,0,2.45,0,1.67,0,1.672
256,NOCCMSWQ,01/18/2016 09:30, ,0,CMS Pier,0,5.8,10.9,0,41.55,0,26.6,0,92.4,0,8.6,0,7.9,0,-86,4,0,2.57,0,1.62,0,1.62
257,NOCCMSWQ,01/18/2016 09:45, ,0,CMS Pier,0,5.8,10.6,0,40.04,0,25.5,0,92.1,0,8.7,0,7.9,0,-85.2,4,0,2.39,0,1.57,0,1.569
258,NOCCMSWQ,01/18/2016 10:00, ,0,CMS Pier,0,5.8,10.6,0,40.18,0,25.6,0,92.1,0,8.7,0,7.9,0,-85.4,4,0,2.44,0,1.52,0,1.518
259,NOCCMSWQ,01/18/2016 10:15, ,0,CMS Pier,0,5.8,10.3,0,39.64,0,25.2,0,91.1,0,8.7,0,7.9,0,-84.6,4,0,2.4,0,1.47,0,1.472
260,NOCCMSWQ,01/18/2016 10:30, ,0,CMS Pier,0,5.8,10.3,0,38.50,0,24.4,0,91.5,0,8.8,0,7.9,0,-84.5,6,0,2.55,0,1.42,0,1.415
261,NOCCMSWQ,01/18/2016 10:45, ,0,CMS Pier,0,5.8,10.0,0,37.08,0,23.4,0,91.3,0,8.9,0,7.9,0,-84,5,0,2.72,0,1.36,0,1.362
262,NOCCMSWQ,01/18/2016 11:00, ,0,CMS Pier,0,5.8,10.1,0,37.20,0,23.5,0,91.4,0,8.9,0,7.9,0,-84.1,5,0,2.76,0,1.30,0,1.302
263,NOCCMSWQ,01/18/2016 11:15, ,0,CMS Pier,0,5.8,10.0,0,36.81,0,23.2,0,91.1,0,8.9,0,7.9,0,-83.8,5,0,2.84,0,1.25,0,1.245
264,NOCCMSWQ,01/18/2016 11:30, ,0,CMS Pier,0,5.8,10.0,0,36.64,0,23.1,0,91.0,0,8.9,0,7.9,0,-83.6,4,0,2.8,0,1.18,0,1.18
265,NOCCMSWQ,01/18/2016 11:45, ,0,CMS Pier,0,5.8,10.0,0,36.46,0,23.0,0,90.8,0,8.9,0,7.9,0,-83.4,5,0,2.99,0,1.12,0,1.119
266,NOCCMSWQ,01/18/2016 12:00, ,0,CMS Pier,0,5.8,10.0,0,36.45,0,23.0,0,90.8,0,8.8,0,7.9,0,-83.1,5,0,3,0,1.06,0,1.059
267,NOCCMSWQ,01/18/2016 12:15, ,0,CMS Pier,0,5.8,9.9,0,36.01,0,22.7,0,90.6,0,8.9,0,7.9,0,-82.7,5,0,3.06,0,1.00,0,0.999
268,NOCCMSWQ,01/18/2016 12:30, ,0,CMS Pier,0,5.8,9.8,0,35.71,0,22.4,0,90.4,0,8.9,0,7.9,0,-82.6,5,0,2.6,0,0.95,0,0.948
269,NOCCMSWQ,01/18/2016 12:45, ,0,CMS Pier,0,5.8,9.8,0,35.69,0,22.4,0,90.3,0,8.9,0,7.9,0,-82.7,5,0,2.75,0,0.90,0,0.903
270,NOCCMSWQ,01/18/2016 13:00, ,0,CMS Pier,0,5.8,9.6,0,34.54,0,21.6,0,90.0,0,8.9,0,7.9,0,-82,5,0,2.93,0,0.86,0,0.86
271,NOCCMSWQ,01/18/2016 13:15, ,0,CMS Pier,0,5.8,9.5,0,34.16,0,21.4,0,89.9,0,9.0,0,7.9,0,-82,6,0,3.15,0,0.83,0,0.824
272,NOCCMSWQ,01/18/2016 13:30, ,0,CMS Pier,0,5.8,9.7,0,35.20,0,22.1,0,90.3,0,8.9,0,7.9,0,-82.2,5,0,2.78,0,0.79,0,0.789
273,NOCCMSWQ,01/18/2016 13:45, ,0,CMS Pier,0,5.8,9.4,0,34.00,0,21.2,0,89.6,0,9.0,0,7.9,0,-81.9,6,0,3.32,0,0.74,0,0.742
274,NOCCMSWQ,01/18/2016 14:00, ,0,CMS Pier,0,5.8,9.3,0,33.74,0,21.1,0,89.8,0,9.0,0,7.8,0,-81.5,7,0,3.07,0,0.74,0,0.738
