% 
% Platform OCP1
% Location 34 28.580 deg N  77 16.783 deg W
% Quality  1 = good, 2 = suspect, 3 = suspect
% 
% Depth  0 m
%
# sea_surface_wave_significant_height (m)
# sea_surface_wave_from_direction (deg N)
# sea_surface_dominant_wave_period (s)
%
timestamp_utc,sea_surface_wave_significant_height,sea_surface_wave_from_direction,sea_surface_dominant_wave_period
2008-09-23 14:50:00,0.33,165,7.3
2008-09-23 15:50:00,0.34,148,6.2
2008-09-23 16:50:00,0.4,139,7.3
2008-09-23 17:50:00,0.44,154,8.2
2008-09-23 18:50:00,0.35,143,7.3
2008-09-23 19:50:00,0.37,153,7.7
2008-09-23 20:50:00,0.38,173,8.2
2008-09-23 21:50:00,0.37,159,8.2
2008-09-23 22:50:00,0.38,181,9.4
2008-09-23 23:50:00,0.33,183,12.1
2008-09-24 00:50:00,0.29,172,9.4
2008-09-24 01:50:00,0.32,9,10.2
2008-09-24 02:50:00,0.37,163,9.4
2008-09-24 03:50:00,0.35,178,10.2
2008-09-24 04:50:00,0.42,175,8.8
2008-09-24 05:50:00,0.41,159,10.2
2008-09-24 06:50:00,0.42,164,8.2
2008-09-24 07:50:00,0.4,160,12.1
2008-09-24 08:50:00,0.4,163,12.1
2008-09-24 09:50:00,0.35,170,10.2
2008-09-24 10:50:00,0.36,184,9.4
2008-09-24 11:50:00,0.33,176,9.4
2008-09-24 12:50:00,0.31,178,9.4
2008-09-24 13:50:00,0.3,167,13.4
2008-09-24 14:50:00,0.3,167,10.2
2008-09-24 15:50:00,0.3,163,8.8
2008-09-24 16:50:00,0.36,171,7.7
2008-09-24 17:50:00,0.42,170,12.1
2008-09-24 18:50:00,0.42,157,8.2
2008-09-24 19:50:00,0.45,175,13.4
2008-09-24 20:50:00,0.4,181,14.9
2008-09-24 21:50:00,0.37,163,9.4
2008-09-24 22:50:00,0.37,156,9.4
2008-09-24 23:50:00,0.35,167,12.1
2008-09-25 00:50:00,0.38,167,14.9
2008-09-25 01:50:00,0.34,163,14.9
2008-09-25 02:50:00,0.34,172,14.9
2008-09-25 03:50:00,0.34,153,14.9
2008-09-25 04:50:00,0.37,164,13.4
2008-09-25 05:50:00,0.43,169,14.9
2008-09-25 06:50:00,0.47,169,14.9
2008-09-25 07:50:00,0.42,170,13.4
2008-09-25 08:50:00,0.46,162,16.9
2008-09-25 09:50:00,0.37,167,12.1
2008-09-25 10:50:00,0.4,171,13.4
2008-09-25 11:50:00,0.41,171,12.1
2008-09-25 12:50:00,0.34,166,11.1
2008-09-25 13:50:00,0.32,173,13.4
2008-09-25 14:50:00,0.31,169,10.2
2008-09-25 15:50:00,0.29,160,11.1
2008-09-25 17:50:00,0.43,171,10.2
2008-09-25 18:50:00,0.42,151,10.2
2008-09-25 19:50:00,0.53,166,8.2
2008-09-25 20:50:00,0.68,165,10.2
2008-09-25 21:50:00,0.8,167,10.2
2008-09-25 22:50:00,0.97,164,11.1
2008-09-25 23:50:00,1.03,164,10.2
2008-09-26 00:50:00,1.26,164,9.4
2008-09-26 01:50:00,1.73,172,8.8
2008-09-26 03:50:00,1.92,166,7.3
2008-09-26 04:50:00,1.78,166,5.2
2008-09-26 05:50:00,2.04,180,6.9
2008-09-26 06:50:00,2,173,6.9
2008-09-26 07:50:00,1.91,194,6.9
2008-09-26 08:50:00,2.25,190,6.5
2008-09-26 09:50:00,2.22,201,6.5
2008-09-26 10:50:00,2.06,181,6.9
2008-09-26 11:50:00,2.02,174,6.5
2008-09-26 12:50:00,1.91,179,6.5
2008-09-26 13:50:00,1.6,206,6.9
2008-09-26 14:50:00,1.43,195,6.2
2008-09-26 15:50:00,1.26,211,6.9
2008-09-26 16:50:00,1.05,200,5.9
2008-09-26 17:50:00,1.17,208,6.2
2008-09-26 18:50:00,1.14,199,5.9
2008-09-26 19:50:00,1.16,213,5.4
2008-09-26 20:50:00,1.09,212,5.9
2008-09-26 21:50:00,0.94,184,5.2
2008-09-26 22:50:00,0.84,214,5.4
2008-09-26 23:50:00,0.79,219,5.7
2008-09-27 00:50:00,0.7,201,5.7
2008-09-27 01:50:00,0.63,204,5.2
2008-09-27 02:50:00,0.6,229,5
2008-09-27 03:50:00,0.58,209,4.8
2008-09-27 04:50:00,0.55,175,4.6
2008-09-27 05:50:00,0.58,202,5
2008-09-27 06:50:00,0.55,166,7.7
2008-09-27 07:50:00,0.62,188,5
2008-09-27 08:50:00,0.68,197,4.6
2008-09-27 09:50:00,0.71,151,4.8
2008-09-27 10:50:00,0.55,207,4.6
2008-09-27 11:50:00,0.56,162,12.1
2008-09-27 12:50:00,0.56,164,11.1
2008-09-27 13:50:00,0.54,162,12.1
2008-09-27 14:50:00,0.56,171,11.1
2008-09-27 15:50:00,0.5,189,11.1
2008-09-27 16:50:00,0.5,165,11.1
2008-09-27 17:50:00,0.52,168,8.2
2008-09-27 18:50:00,0.58,170,11.1
2008-09-27 19:50:00,0.67,166,11.1
2008-09-27 20:50:00,0.74,173,11.1
2008-09-27 21:50:00,0.71,172,12.1
2008-09-27 22:50:00,0.81,158,11.1
2008-09-27 23:50:00,0.79,166,11.1
2008-09-28 00:50:00,0.88,168,12.1
2008-09-28 01:50:00,0.78,171,12.1
2008-09-28 02:50:00,0.74,205,5
2008-09-28 03:50:00,0.77,168,12.1
2008-09-28 04:50:00,0.74,167,12.1
2008-09-28 05:50:00,0.75,164,11.1
2008-09-28 06:50:00,0.79,170,10.2
2008-09-28 07:50:00,0.74,159,10.2
2008-09-28 08:50:00,0.71,170,9.4
2008-09-28 09:50:00,0.73,202,4.5
2008-09-28 10:50:00,0.78,172,10.2
2008-09-28 11:50:00,0.76,169,11.1
2008-09-28 12:50:00,0.77,210,4.6
2008-09-28 13:50:00,0.69,201,4.8
2008-09-28 14:50:00,0.71,168,12.1
2008-09-28 15:50:00,0.61,174,11.1
2008-09-28 16:50:00,0.61,171,11.1
2008-09-28 17:50:00,0.59,176,10.2
2008-09-28 18:50:00,0.6,159,11.1
2008-09-28 19:50:00,0.71,163,10.2
2008-09-28 20:50:00,0.69,166,10.2
2008-09-28 21:50:00,0.74,161,9.4
2008-09-28 22:50:00,0.69,200,4.6
2008-09-28 23:50:00,0.65,164,11.1
2008-09-29 00:50:00,0.61,150,10.2
2008-09-29 01:50:00,0.61,194,4.6
2008-09-29 02:50:00,0.56,171,12.1
2008-09-29 03:50:00,0.51,166,10.2
2008-09-29 04:50:00,0.47,166,11.1
2008-09-29 05:50:00,0.46,191,4.3
2008-09-29 06:50:00,0.43,214,4.1
2008-09-29 07:50:00,0.48,170,10.2
2008-09-29 08:50:00,0.47,168,10.2
2008-09-29 09:50:00,0.45,213,4.1
2008-09-29 10:50:00,0.44,204,4.1
2008-09-29 11:50:00,0.42,176,8.8
2008-09-29 12:50:00,0.36,161,9.4
2008-09-29 13:50:00,0.33,176,9.4
2008-09-29 14:50:00,0.31,177,10.2
2008-09-29 15:50:00,0.28,172,10.2
2008-09-29 16:50:00,0.3,166,8.2
2008-09-29 17:50:00,0.27,166,10.2
2008-09-29 18:50:00,0.28,180,10.2
2008-09-29 20:50:00,0.29,163,7.3
2008-09-29 21:50:00,0.29,173,9.4
2008-09-29 23:50:00,0.29,155,9.4
2008-09-30 01:50:00,0.28,155,8.8
2008-09-30 02:50:00,0.28,161,10.2
2008-09-30 03:50:00,0.26,181,11.1
2008-09-30 04:50:00,0.25,155,9.4
2008-09-30 05:50:00,0.24,166,10.2
2008-09-30 06:50:00,0.25,175,9.4
2008-09-30 07:50:00,0.28,168,8.8
2008-09-30 08:50:00,0.26,165,10.2
2008-09-30 09:50:00,0.27,148,7.7
2008-09-30 10:50:00,0.28,170,7.3
2008-09-30 11:50:00,0.3,173,7.7
2008-09-30 12:50:00,0.3,158,8.8
2008-09-30 13:50:00,0.28,175,9.4
2008-09-30 14:50:00,0.26,144,7.7
2008-09-30 15:50:00,0.28,179,9.4
2008-09-30 16:50:00,0.26,172,16.9
2008-09-30 17:50:00,0.28,172,16.9
2008-09-30 18:50:00,0.3,168,8.8
2008-09-30 19:50:00,0.29,180,8.2
2008-09-30 20:50:00,0.33,163,8.8
2008-09-30 21:50:00,0.33,160,14.9
2008-09-30 22:50:00,0.33,165,14.9
2008-09-30 23:50:00,0.33,170,14.9
2008-10-01 00:50:00,0.35,158,14.9
2008-10-01 01:50:00,0.39,154,14.9
2008-10-01 02:50:00,0.43,160,14.9
2008-10-01 03:50:00,0.5,157,14.9
2008-10-01 04:50:00,0.49,224,2.8
2008-10-01 05:50:00,0.5,234,3.2
2008-10-01 06:50:00,0.46,211,3.3
2008-10-01 07:50:00,0.47,226,3.7
2008-10-01 08:50:00,0.49,234,3.4
2008-10-01 09:50:00,0.48,212,3.6
2008-10-01 10:50:00,0.57,230,3.3
2008-10-01 11:50:00,0.5,155,13.4
2008-10-01 12:50:00,0.46,164,13.4
2008-10-01 13:50:00,0.45,202,3.8
2008-10-01 14:50:00,0.47,159,13.4
2008-10-01 15:50:00,0.44,219,3.8
2008-10-01 16:50:00,0.46,208,4.1
2008-10-01 17:50:00,0.46,168,13.4
2008-10-01 18:50:00,0.5,162,13.4
2008-10-01 19:50:00,0.59,162,13.4
2008-10-01 20:50:00,0.78,202,5
2008-10-01 21:50:00,0.89,180,4.6
2008-10-01 22:50:00,1,200,4.8
2008-10-01 23:50:00,0.96,182,4.6
2008-10-02 00:50:00,0.88,206,5
2008-10-02 01:50:00,0.79,169,5
2008-10-02 02:50:00,0.73,205,5.4
2008-10-02 03:50:00,0.6,205,5.7
2008-10-02 04:50:00,0.57,206,5.7
2008-10-02 05:50:00,0.39,169,5.4
2008-10-02 15:50:00,0.23,183,12.1
2008-10-02 16:50:00,0.19,166,12.1
2008-10-02 17:50:00,0.18,98,12.1
2008-10-02 18:50:00,0.18,165,12.1
2008-10-02 19:50:00,0.27,166,12.1
2008-10-02 20:50:00,0.3,224,2.2
2008-10-02 21:50:00,0.31,161,11.1
2008-10-02 22:50:00,0.29,167,11.1
2008-10-02 23:50:00,0.25,154,12.1
2008-10-03 00:50:00,0.24,154,12.1
2008-10-03 01:50:00,0.25,223,12.1
2008-10-03 02:50:00,0.24,158,12.1
2008-10-03 03:50:00,0.23,163,12.1
2008-10-03 04:50:00,0.2,161,12.1
2008-10-03 05:50:00,0.2,181,12.1
2008-10-03 06:50:00,0.22,171,12.1
2008-10-03 07:50:00,0.2,165,12.1
2008-10-03 08:50:00,0.22,160,11.1
2008-10-03 09:50:00,0.2,166,13.4
2008-10-03 10:50:00,0.24,165,11.1
2008-10-03 11:50:00,0.25,162,6.5
2008-10-03 12:50:00,0.26,165,7.3
2008-10-03 13:50:00,0.26,164,7.3
2008-10-03 14:50:00,0.26,182,6.5
2008-10-03 15:50:00,0.25,179,7.3
2008-10-03 16:50:00,0.24,175,7.7
2008-10-03 17:50:00,0.21,168,7.3
2008-10-03 18:50:00,0.22,181,6.9
2008-10-03 19:50:00,0.22,184,6.9
2008-10-03 20:50:00,0.26,167,6.9
2008-10-03 21:50:00,0.27,175,6.9
2008-10-03 22:50:00,0.26,170,6.5
2008-10-03 23:50:00,0.26,166,6.9
2008-10-04 00:50:00,0.24,165,6.2
2008-10-04 01:50:00,0.25,167,6.5
2008-10-04 02:50:00,0.24,161,6.2
2008-10-04 03:50:00,0.21,183,6.2
2008-10-04 04:50:00,0.2,174,12.1
2008-10-04 05:50:00,0.22,149,6.9
2008-10-04 06:50:00,0.19,157,6.5
2008-10-04 07:50:00,0.19,132,6.5
2008-10-04 08:50:00,0.2,175,6.5
2008-10-04 09:50:00,0.22,168,6.2
2008-10-04 10:50:00,0.22,187,6.2
2008-10-04 11:50:00,0.24,154,5.9
2008-10-04 12:50:00,0.26,157,5.9
2008-10-04 13:50:00,0.22,161,5.9
2008-10-04 14:50:00,0.24,159,6.2
2008-10-04 15:50:00,0.22,159,6.9
2008-10-04 16:50:00,0.21,187,6.5
2008-10-04 17:50:00,0.2,145,6.5
2008-10-04 18:50:00,0.19,158,6.9
2008-10-04 19:50:00,0.2,176,6.2
2008-10-04 20:50:00,0.19,157,6.5
2008-10-04 21:50:00,0.26,174,5.9
2008-10-04 22:50:00,0.22,164,6.2
2008-10-04 23:50:00,0.23,168,6.5
2008-10-05 00:50:00,0.25,151,5.9
2008-10-05 01:50:00,0.22,175,6.2
2008-10-05 02:50:00,0.2,150,6.2
2008-10-05 03:50:00,0.2,143,6.5
2008-10-05 04:50:00,0.19,179,5.9
2008-10-05 05:50:00,0.16,167,6.2
2008-10-05 06:50:00,-1,-1,-1
2008-10-05 07:50:00,0.16,158,11.1
2008-10-05 08:50:00,0.15,183,5.9
2008-10-05 09:50:00,0.14,149,6.2
2008-10-05 10:50:00,0.14,169,5.9
2008-10-05 11:50:00,0.2,187,5.9
2008-10-05 12:50:00,0.15,174,9.4
2008-10-05 13:50:00,0.17,150,6.2
2008-10-05 14:50:00,0.17,165,5.4
2008-10-05 15:50:00,0.16,175,11.1
2008-10-05 16:50:00,0.16,119,11.1
2008-10-05 17:50:00,0.29,137,2.6
2008-10-05 18:50:00,0.39,127,2.5
2008-10-05 19:50:00,0.34,161,2.7
2008-10-05 20:50:00,0.37,109,2.4
2008-10-05 21:50:00,0.34,123,2.4
2008-10-05 22:50:00,0.32,120,2.7
2008-10-05 23:50:00,0.28,153,5.4
2008-10-06 00:50:00,0.26,159,5.4
2008-10-06 01:50:00,0.25,158,4.8
2008-10-06 02:50:00,0.29,150,4.6
2008-10-06 03:50:00,0.26,165,4.8
2008-10-06 04:50:00,0.23,157,5
2008-10-06 05:50:00,0.25,156,5.4
2008-10-06 06:50:00,0.22,161,5.7
2008-10-06 07:50:00,0.23,153,5.4
2008-10-06 08:50:00,0.22,168,5.7
2008-10-06 09:50:00,-1,-1,-1
2008-10-06 10:50:00,0.18,159,5
2008-10-06 11:50:00,0.2,162,5.2
2008-10-06 12:50:00,0.2,167,5.4
2008-10-06 13:50:00,0.23,187,4.8
2008-10-06 14:50:00,0.22,175,8.8
2008-10-06 15:50:00,0.24,162,5.2
2008-10-06 16:50:00,0.23,161,4.5
2008-10-06 17:50:00,0.25,129,2.2
2008-10-06 18:50:00,0.27,129,2.3
2008-10-06 19:50:00,0.27,166,5.7
2008-10-06 20:50:00,0.27,176,5.4
2008-10-06 21:50:00,0.3,124,2.3
2008-10-06 22:50:00,0.26,163,6.2
2008-10-06 23:50:00,0.26,161,5.7
2008-10-07 00:50:00,0.27,164,5.9
2008-10-07 01:50:00,0.25,164,6.2
2008-10-07 02:50:00,0.26,143,5.4
2008-10-07 03:50:00,0.27,153,5.9
2008-10-07 04:50:00,0.3,156,5.9
2008-10-07 05:50:00,0.27,159,6.9
2008-10-07 06:50:00,0.26,165,5.7
2008-10-07 07:50:00,0.25,160,6.2
2008-10-07 08:50:00,0.23,176,6.9
2008-10-07 09:50:00,0.25,151,5.7
2008-10-07 10:50:00,0.25,169,6.9
2008-10-07 11:50:00,0.28,133,6.5
2008-10-07 12:50:00,0.29,152,4.8
2008-10-07 13:50:00,0.3,140,6.2
2008-10-07 14:50:00,0.32,150,5.7
2008-10-07 15:50:00,0.45,153,6.2
2008-10-07 16:50:00,0.46,153,6.2
2008-10-07 17:50:00,0.48,131,2.9
2008-10-07 21:50:00,0.49,137,3
2008-10-07 22:50:00,0.47,140,2.8
2008-10-07 23:50:00,0.49,137,3.1
2008-10-08 00:50:00,0.48,139,3
2008-10-08 01:50:00,0.46,179,6.5
2008-10-08 02:50:00,0.46,183,6.5
2008-10-08 03:50:00,0.41,172,6.2
2008-10-08 04:50:00,0.39,182,6.9
2008-10-08 05:50:00,0.4,173,7.3
2008-10-08 06:50:00,0.37,165,6.9
2008-10-08 07:50:00,0.38,163,8.2
2008-10-08 08:50:00,0.37,168,7.7
2008-10-08 09:50:00,0.39,178,7.3
2008-10-08 10:50:00,0.41,173,8.2
2008-10-08 11:50:00,0.4,182,8.2
2008-10-08 12:50:00,0.45,173,6.9
2008-10-08 13:50:00,0.45,168,7.3
2008-10-08 14:50:00,0.52,169,7.7
2008-10-08 15:50:00,0.51,167,7.7
2008-10-08 16:50:00,0.49,171,7.3
2008-10-08 17:50:00,0.48,180,6.9
2008-10-08 18:50:00,0.48,174,8.2
2008-10-08 19:50:00,0.44,160,7.3
2008-10-08 20:50:00,0.41,164,8.2
2008-10-08 21:50:00,0.5,184,8.2
2008-10-08 22:50:00,0.46,162,7.7
2008-10-08 23:50:00,0.49,182,7.7
2008-10-09 00:50:00,0.54,184,3.8
2008-10-09 01:50:00,0.52,163,4.1
2008-10-09 02:50:00,0.57,166,4.3
2008-10-09 03:50:00,0.61,167,6.5
2008-10-09 04:50:00,0.68,204,4.2
2008-10-09 05:50:00,0.8,192,4.2
2008-10-09 06:50:00,0.74,184,4.6
2008-10-09 07:50:00,0.79,152,5
2008-10-09 08:50:00,0.75,184,5.2
2008-10-09 09:50:00,0.76,187,5.2
2008-10-09 10:50:00,0.67,161,4.8
2008-10-09 11:50:00,0.64,161,4.2
2008-10-09 12:50:00,0.67,155,4.8
2008-10-09 13:50:00,0.63,193,5.2
2008-10-09 14:50:00,0.65,171,5.4
2008-10-09 15:50:00,0.68,203,7.3
2008-10-09 16:50:00,0.77,197,5.2
2008-10-09 17:50:00,0.84,185,5.7
2008-10-09 18:50:00,1,166,5.4
2008-10-09 19:50:00,0.93,208,5.7
2008-10-09 20:50:00,0.85,202,5.7
2008-10-09 21:50:00,0.82,155,5.4
2008-10-09 22:50:00,0.76,198,6.5
2008-10-09 23:50:00,0.73,154,5.9
2008-10-10 00:50:00,0.66,171,6.5
2008-10-10 01:50:00,0.75,180,6.5
2008-10-10 02:50:00,0.81,182,7.3
2008-10-10 03:50:00,0.74,178,6.9
2008-10-10 04:50:00,0.75,181,6.9
2008-10-10 05:50:00,0.72,178,6.5
2008-10-10 06:50:00,0.71,172,7.3
2008-10-10 07:50:00,0.7,173,5.9
2008-10-10 08:50:00,0.65,180,7.7
2008-10-10 09:50:00,0.55,176,6.2
2008-10-10 10:50:00,0.47,178,6.9
2008-10-10 11:50:00,0.46,192,6.9
2008-10-10 12:50:00,0.44,179,6.5
2008-10-10 13:50:00,0.4,175,6.9
2008-10-10 14:50:00,0.4,176,6.5
2008-10-10 15:50:00,0.39,180,6.9
2008-10-10 16:50:00,0.47,173,6.5
2008-10-10 17:50:00,0.48,171,6.2
2008-10-10 18:50:00,0.48,163,5.7
2008-10-10 19:50:00,0.52,169,6.2
2008-10-10 20:50:00,0.43,165,6.5
2008-10-10 21:50:00,0.44,169,6.9
2008-10-10 22:50:00,0.41,174,6.2
2008-10-10 23:50:00,0.35,170,6.5
2008-10-11 00:50:00,0.39,171,6.5
2008-10-11 01:50:00,0.4,178,6.9
2008-10-11 02:50:00,0.48,169,6.5
2008-10-11 03:50:00,0.48,169,5.7
2008-10-11 04:50:00,0.52,169,6.9
2008-10-11 05:50:00,0.55,133,3
2008-10-11 06:50:00,0.55,138,3.1
2008-10-11 07:50:00,0.52,174,6.5
2008-10-11 08:50:00,0.51,181,6.9
2008-10-11 09:50:00,0.5,162,6.2
2008-10-11 10:50:00,0.47,129,3.2
2008-10-11 11:50:00,0.47,175,6.5
2008-10-11 12:50:00,0.55,167,7.3
2008-10-11 13:50:00,0.59,126,3.2
2008-10-11 14:50:00,0.62,154,7.3
2008-10-11 15:50:00,0.61,139,3.3
2008-10-11 16:50:00,0.56,171,6.9
2008-10-11 17:50:00,0.58,168,7.3
2008-10-11 18:50:00,0.54,170,6.9
2008-10-11 19:50:00,0.57,171,6.9
2008-10-11 20:50:00,0.57,154,6.2
2008-10-11 21:50:00,0.55,85,3.2
2008-10-11 22:50:00,0.61,120,3.4
2008-10-11 23:50:00,0.7,124,3.8
2008-10-12 00:50:00,0.65,152,3.4
2008-10-12 01:50:00,0.69,86,3.7
2008-10-12 02:50:00,0.61,138,3.5
2008-10-12 03:50:00,0.58,168,6.9
2008-10-12 04:50:00,0.52,171,6.9
2008-10-12 05:50:00,0.52,165,8.2
2008-10-12 06:50:00,0.55,158,6.5
2008-10-12 07:50:00,0.55,162,6.9
2008-10-12 08:50:00,0.64,156,7.3
2008-10-12 09:50:00,0.59,181,7.7
2008-10-12 10:50:00,0.54,136,5.4
2008-10-12 11:50:00,0.56,174,8.2
2008-10-12 12:50:00,0.48,231,8.8
2008-10-12 13:50:00,0.52,153,7.7
2008-10-12 14:50:00,0.56,169,7.7
2008-10-12 15:50:00,0.56,169,8.8
2008-10-12 16:50:00,0.56,177,7.3
2008-10-12 17:50:00,0.58,161,7.3
2008-10-12 18:50:00,0.6,141,3.5
2008-10-12 19:50:00,0.64,160,7.7
2008-10-12 20:50:00,0.63,172,7.7
2008-10-12 21:50:00,0.6,155,8.8
2008-10-12 22:50:00,0.65,165,7.3
2008-10-12 23:50:00,0.53,164,6.2
2008-10-13 00:50:00,0.52,164,8.8
2008-10-13 01:50:00,0.51,171,7.7
2008-10-13 02:50:00,0.48,168,8.2
2008-10-13 03:50:00,0.46,182,8.2
2008-10-13 04:50:00,0.49,161,6.5
2008-10-13 05:50:00,0.5,168,7.7
2008-10-13 06:50:00,0.51,161,5.9
2008-10-13 07:50:00,0.51,166,5.9
2008-10-13 08:50:00,0.48,169,8.2
2008-10-13 09:50:00,0.48,158,6.9
2008-10-13 10:50:00,0.46,167,8.2
2008-10-13 11:50:00,0.45,165,8.8
2008-10-13 12:50:00,0.49,196,8.8
2008-10-13 13:50:00,0.4,170,8.2
2008-10-13 14:50:00,0.41,171,8.2
2008-10-13 15:50:00,0.41,156,7.7
2008-10-13 16:50:00,0.45,164,8.2
2008-10-13 17:50:00,0.47,150,9.4
2008-10-13 18:50:00,0.54,169,8.8
2008-10-13 19:50:00,0.54,168,7.7
2008-10-13 20:50:00,0.57,173,8.8
2008-10-13 21:50:00,0.57,175,8.2
2008-10-13 22:50:00,0.54,171,8.8
2008-10-13 23:50:00,0.5,182,9.4
2008-10-14 00:50:00,0.48,182,8.8
2008-10-14 01:50:00,0.42,173,7.7
2008-10-14 02:50:00,0.44,189,8.2
2008-10-14 03:50:00,0.39,171,8.8
2008-10-14 04:50:00,0.4,169,9.4
2008-10-14 05:50:00,0.39,159,8.8
2008-10-14 06:50:00,0.43,186,8.8
2008-10-14 07:50:00,0.46,164,7.7
2008-10-14 08:50:00,0.48,180,9.4
2008-10-14 09:50:00,0.47,177,8.8
2008-10-14 10:50:00,0.42,171,8.8
2008-10-14 11:50:00,0.41,176,8.8
2008-10-14 12:50:00,0.36,178,8.8
2008-10-14 13:50:00,0.38,142,8.8
2008-10-14 14:50:00,0.35,189,9.4
2008-10-14 15:50:00,0.29,169,5
2008-10-14 16:50:00,0.29,167,6.9
2008-10-14 17:50:00,0.32,240,7.7
2008-10-14 18:50:00,0.34,170,8.2
2008-10-14 19:50:00,0.36,176,7.3
2008-10-14 20:50:00,0.41,176,8.8
2008-10-14 21:50:00,0.45,165,8.8
2008-10-14 22:50:00,0.43,162,7.7
2008-10-14 23:50:00,0.4,148,8.2
2008-10-15 00:50:00,0.33,180,8.2
2008-10-15 01:50:00,0.31,217,8.8
2008-10-15 02:50:00,0.3,215,7.3
2008-10-15 03:50:00,0.28,166,7.3
2008-10-15 04:50:00,0.28,180,5.2
2008-10-15 16:50:00,0.23,187,8.8
2008-10-15 17:50:00,0.25,159,7.3
2008-10-15 18:50:00,0.29,166,6.2
2008-10-15 19:50:00,0.34,154,7.7
2008-10-15 20:50:00,0.41,167,7.3
2008-10-15 21:50:00,0.4,159,8.2
2008-10-15 22:50:00,0.43,230,2.7
2008-10-15 23:50:00,0.4,244,2.9
2008-10-16 00:50:00,0.36,157,6.9
2008-10-16 01:50:00,0.4,297,9.4
2008-10-16 02:50:00,0.36,144,10.2
2008-10-16 03:50:00,0.38,272,2.7
2008-10-16 04:50:00,0.34,249,2.8
2008-10-16 05:50:00,0.32,168,8.8
2008-10-16 06:50:00,0.33,166,9.4
2008-10-16 07:50:00,0.33,171,7.7
2008-10-16 08:50:00,0.35,171,6.9
2008-10-16 09:50:00,0.39,167,8.8
2008-10-16 10:50:00,0.4,159,8.2
2008-10-16 11:50:00,0.42,225,2.9
2008-10-16 12:50:00,0.42,187,8.8
2008-10-16 13:50:00,0.38,227,2.9
2008-10-16 14:50:00,0.34,175,10.2
2008-10-16 15:50:00,0.33,217,8.8
2008-10-16 16:50:00,0.34,235,3.3
2008-10-16 17:50:00,0.33,216,8.8
2008-10-16 18:50:00,0.38,215,3.4
2008-10-16 19:50:00,0.41,209,2.7
2008-10-16 20:50:00,0.46,166,3.2
2008-10-16 21:50:00,0.52,205,3.5
2008-10-16 22:50:00,0.57,236,3.4
2008-10-16 23:50:00,0.55,187,3.4
2008-10-17 00:50:00,0.58,255,3.3
2008-10-17 01:50:00,0.6,212,3.6
2008-10-17 02:50:00,0.51,206,3.6
2008-10-17 03:50:00,0.5,193,3.8
2008-10-17 04:50:00,0.47,233,4.1
2008-10-17 05:50:00,0.47,190,3.9
2008-10-17 06:50:00,0.47,217,4.2
2008-10-17 07:50:00,0.51,215,3.9
2008-10-17 08:50:00,0.57,197,4.3
2008-10-17 09:50:00,0.58,198,4.5
2008-10-17 10:50:00,0.66,205,4.3
2008-10-17 11:50:00,0.68,192,4.5
2008-10-17 12:50:00,0.67,184,4.6
2008-10-17 13:50:00,0.71,190,4.8
2008-10-17 14:50:00,0.58,192,4.3
2008-10-17 15:50:00,0.6,218,4.8
2008-10-17 16:50:00,0.66,203,4.5
2008-10-17 17:50:00,0.57,206,4.6
2008-10-17 18:50:00,0.6,214,4.6
2008-10-17 19:50:00,0.63,220,3.6
2008-10-17 20:50:00,0.64,219,4.8
2008-10-17 21:50:00,0.68,204,4.3
2008-10-17 22:50:00,0.73,199,4.3
2008-10-17 23:50:00,0.75,180,4.6
2008-10-18 00:50:00,0.73,196,4.5
2008-10-18 01:50:00,0.64,203,4.8
2008-10-18 02:50:00,0.53,222,4.3
2008-10-18 03:50:00,0.6,201,5.2
2008-10-18 04:50:00,0.52,200,5
2008-10-18 05:50:00,0.45,200,5.2
2008-10-18 06:50:00,0.5,194,5.4
2008-10-18 07:50:00,0.44,219,5
2008-10-18 08:50:00,0.44,198,5.2
2008-10-18 09:50:00,0.38,193,5.2
2008-10-18 10:50:00,0.34,193,4.6
2008-10-18 11:50:00,0.3,195,5
2008-10-18 12:50:00,0.28,183,4.8
2008-10-18 13:50:00,0.28,171,5.2
2008-10-18 14:50:00,0.27,145,12.1
2008-10-18 15:50:00,0.26,149,5.2
2008-10-18 16:50:00,0.21,165,4.8
2008-10-18 17:50:00,0.2,174,12.1
2008-10-18 18:50:00,-1,-1,-1
2008-10-18 19:50:00,0.2,158,11.1
2008-10-18 20:50:00,0.14,157,11.1
2008-10-18 21:50:00,0.17,169,11.1
2008-10-18 22:50:00,0.18,168,11.1
2008-10-18 23:50:00,0.18,179,11.1
2008-10-19 00:50:00,0.17,153,11.1
2008-10-19 01:50:00,0.16,168,11.1
2008-10-19 02:50:00,0.16,154,10.2
2008-10-19 03:50:00,0.17,189,11.1
2008-10-19 04:50:00,0.17,151,6.9
2008-10-19 05:50:00,0.16,221,9.4
2008-10-19 06:50:00,-1,-1,-1
2008-10-19 07:50:00,0.18,161,10.2
2008-10-19 08:50:00,0.19,153,10.2
2008-10-19 09:50:00,0.17,161,6.9
2008-10-19 10:50:00,0.19,154,6.5
2008-10-19 11:50:00,0.23,155,7.3
2008-10-19 12:50:00,0.23,163,8.8
2008-10-19 13:50:00,0.28,142,6.9
2008-10-19 14:50:00,0.28,158,11.1
2008-10-19 15:50:00,0.27,183,13.4
2008-10-19 16:50:00,0.24,126,13.4
2008-10-19 17:50:00,0.25,159,13.4
2008-10-19 18:50:00,0.23,165,13.4
2008-10-19 19:50:00,0.22,169,12.1
